key	text	tooltip
incidents_localised_description_xyy_roguelike_enemy_wood_5	非玩家派系军队补给增加，支援范围增加；战场上表现为更高的武将格斗能力，但士兵能力大幅削弱。\\n\\n敌方武将会增强自身与周围士兵的作战能力；\\n\\n没有武将保护下的士兵会很容易被击溃；\\n\\n利用对单能力强的武将斩杀敌对武将可快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_wood_6	「勇武之势」已达到最高等级：6级	false
incidents_localised_description_xyy_roguelike_enemy_wood_6	非玩家派系军队补给增加，支援范围增加；战场上表现为更高的武将格斗能力，但士兵能力大幅削弱。\\n\\n敌方武将会增强自身与周围士兵的作战能力；\\n\\n没有武将保护下的士兵会很容易被击溃；\\n\\n利用对单能力强的武将斩杀敌对武将可快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_metal_1	「固守之势」	false
incidents_localised_description_xyy_roguelike_enemy_metal_1	非玩家派系军队补员增加，防守时不溃；战场上表现为更高的防御水平，但进攻能力大幅削弱。\\n\\n对依赖造成物理伤害的士兵和武将会很不友好；\\n\\n可利用火焰、淬毒、流血等伤害快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_metal_2	「固守之势」等级提高：2级	false
incidents_localised_description_xyy_roguelike_enemy_metal_2	非玩家派系军队补员增加，防守时不溃；战场上表现为更高的防御水平，但进攻能力大幅削弱。\\n\\n对依赖造成物理伤害的士兵和武将会很不友好；\\n\\n可利用火焰、淬毒、流血等伤害快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_metal_3	「固守之势」等级提高：3级	false
incidents_localised_description_xyy_roguelike_enemy_metal_3	非玩家派系军队补员增加，防守时不溃；战场上表现为更高的防御水平，但进攻能力大幅削弱。\\n\\n对依赖造成物理伤害的士兵和武将会很不友好；\\n\\n可利用火焰、淬毒、流血等伤害快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_metal_4	「固守之势」等级提高：4级	false
incidents_localised_description_xyy_roguelike_enemy_metal_4	非玩家派系军队补员增加，防守时不溃；战场上表现为更高的防御水平，但进攻能力大幅削弱。\\n\\n对依赖造成物理伤害的士兵和武将会很不友好；\\n\\n可利用火焰、淬毒、流血等伤害快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_metal_5	「固守之势」等级提高：5级	false
incidents_localised_description_xyy_roguelike_enemy_metal_5	非玩家派系军队补员增加，防守时不溃；战场上表现为更高的防御水平，但进攻能力大幅削弱。\\n\\n对依赖造成物理伤害的士兵和武将会很不友好；\\n\\n可利用火焰、淬毒、流血等伤害快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_metal_6	「固守之势」已达到最高等级：6级	false
incidents_localised_description_xyy_roguelike_enemy_metal_6	非玩家派系军队补员增加，防守时不溃；战场上表现为更高的防御水平，但进攻能力大幅削弱。\\n\\n对依赖造成物理伤害的士兵和武将会很不友好；\\n\\n可利用火焰、淬毒、流血等伤害快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_fire_1	「破阵之势」	false
incidents_localised_description_xyy_roguelike_enemy_fire_1	非玩家派系移动范围增加，进攻时不溃；战场上表现为更高的移速，破甲和冲锋加成，但防御能力大幅削弱。\\n\\n对近战、护盾、防护类型的武将会很不友好；\\n\\n敌军会非常惧怕远程杀伤，可利用远程单位快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_fire_2	「破阵之势」等级提高：2级	false
incidents_localised_description_xyy_roguelike_enemy_fire_2	非玩家派系移动范围增加，进攻时不溃；战场上表现为更高的移速，破甲和冲锋加成，但防御能力大幅削弱。\\n\\n对近战、护盾、防护类型的武将会很不友好；\\n\\n敌军会非常惧怕远程杀伤，可利用远程单位快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_fire_3	「破阵之势」等级提高：3级	false
incidents_localised_description_xyy_roguelike_enemy_fire_3	非玩家派系移动范围增加，进攻时不溃；战场上表现为更高的移速，破甲和冲锋加成，但防御能力大幅削弱。\\n\\n对近战、护盾、防护类型的武将会很不友好；\\n\\n敌军会非常惧怕远程杀伤，可利用远程单位快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_fire_4	「破阵之势」等级提高：4级	false
incidents_localised_description_xyy_roguelike_enemy_fire_4	非玩家派系移动范围增加，进攻时不溃；战场上表现为更高的移速，破甲和冲锋加成，但防御能力大幅削弱。\\n\\n对近战、护盾、防护类型的武将会很不友好；\\n\\n敌军会非常惧怕远程杀伤，可利用远程单位快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_fire_5	「破阵之势」等级提高：5级	false
incidents_localised_description_xyy_roguelike_enemy_fire_5	非玩家派系移动范围增加，进攻时不溃；战场上表现为更高的移速，破甲和冲锋加成，但防御能力大幅削弱。\\n\\n对近战、护盾、防护类型的武将会很不友好；\\n\\n敌军会非常惧怕远程杀伤，可利用远程单位快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_fire_6	「破阵之势」已达到最高等级：6级	false
incidents_localised_description_xyy_roguelike_enemy_fire_6	非玩家派系移动范围增加，进攻时不溃；战场上表现为更高的移速，破甲和冲锋加成，但防御能力大幅削弱。\\n\\n对近战、护盾、防护类型的武将会很不友好；\\n\\n敌军会非常惧怕远程杀伤，可利用远程单位快速击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_water_1	「巧变之势」	false
incidents_localised_description_xyy_roguelike_enemy_water_1	非玩家派系武将解锁多种技能，更高的伏击成功率；战场上表现为技能冷却时间减少，但作战能力大幅削弱。\\n\\n敌方武将会掌握大量技能；\\n\\n敌方武将和部队作战能力较弱，可利用锁技能类型的武将击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_water_2	「巧变之势」等级提高：2级	false
incidents_localised_description_xyy_roguelike_enemy_water_2	非玩家派系武将解锁多种技能，更高的伏击成功率；战场上表现为技能冷却时间减少，但作战能力大幅削弱。\\n\\n敌方武将会掌握大量技能；\\n\\n敌方武将和部队作战能力较弱，可利用锁技能类型的武将击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_water_3	「巧变之势」等级提高：3级	false
incidents_localised_description_xyy_roguelike_enemy_water_3	非玩家派系武将解锁多种技能，更高的伏击成功率；战场上表现为技能冷却时间减少，但作战能力大幅削弱。\\n\\n敌方武将会掌握大量技能；\\n\\n敌方武将和部队作战能力较弱，可利用锁技能类型的武将击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_water_4	「巧变之势」等级提高：4级	false
incidents_localised_description_xyy_roguelike_enemy_water_4	非玩家派系武将解锁多种技能，更高的伏击成功率；战场上表现为技能冷却时间减少，但作战能力大幅削弱。\\n\\n敌方武将会掌握大量技能；\\n\\n敌方武将和部队作战能力较弱，可利用锁技能类型的武将击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_water_5	「巧变之势」等级提高：5级	false
incidents_localised_description_xyy_roguelike_enemy_water_5	非玩家派系武将解锁多种技能，更高的伏击成功率；战场上表现为技能冷却时间减少，但作战能力大幅削弱。\\n\\n敌方武将会掌握大量技能；\\n\\n敌方武将和部队作战能力较弱，可利用锁技能类型的武将击破敌军。	false
incidents_localised_title_xyy_roguelike_enemy_water_6	「巧变之势」已达到最高等级：6级	false
incidents_localised_description_xyy_roguelike_enemy_water_6	非玩家派系武将解锁多种技能，更高的伏击成功率；战场上表现为技能冷却时间减少，但作战能力大幅削弱。\\n\\n敌方武将会掌握大量技能；\\n\\n敌方武将和部队作战能力较弱，可利用锁技能类型的武将击破敌军。	false
effect_bundles_localised_title_xyy_roguelike_52	势不可挡	false
effect_bundles_localised_description_xyy_roguelike_52	你的武将破甲和非破甲伤害增加	false
mod_info_xyy_roguelike_52	所有武将的破甲和非破甲伤害+100%	false
effect_bundles_localised_title_xyy_roguelike_53	精力充沛	false
effect_bundles_localised_description_xyy_roguelike_53	你的武将和部曲免疫疲劳	false
mod_info_xyy_roguelike_53	所有武将和部曲获得免疫疲劳属性	false
effect_bundles_localised_title_xyy_roguelike_54	草木皆兵	false
effect_bundles_localised_description_xyy_roguelike_54	你的武将和部曲潜行强化	false
mod_info_xyy_roguelike_54	所有武将和部曲获得「潜猎」属性，可在大部分环境下隐藏自身	false
effect_bundles_localised_title_xyy_roguelike_craft_weapons	锻造传奇兵器	false
effect_bundles_localised_description_xyy_roguelike_craft_weapons	(3回合)你可以消耗资源点数锻造一把传奇武器，你需要拥有传奇冶兵所。	false
mod_info_xyy_roguelike_craft_weapons	你可以消耗资源点数锻造一把传奇武器，你需要拥有至少1所传奇冶兵所，3回合完成锻造，该项目会重新在商店里显示。	false
effect_bundles_localised_title_xyy_roguelike_craft_armors	铸造传奇甲胄	false
effect_bundles_localised_description_xyy_roguelike_craft_armors	(2回合)你可以消耗资源点数制作一套传奇护甲，你需要拥有传奇铸甲所。	false
mod_info_xyy_roguelike_craft_armors	你可以消耗资源点数制作一套传奇护甲，你需要拥有至少1所传奇铸甲所，2回合完成制作，该项目会重新在商店里显示。	false
effect_bundles_localised_title_xyy_roguelike_craft_mounts	驯养传奇马匹	false
effect_bundles_localised_description_xyy_roguelike_craft_mounts	(4回合)你可以消耗资源点数驯养一匹传奇马，你需要拥有传奇驯兽场。	false
mod_info_xyy_roguelike_craft_mounts	你可以消耗资源点数驯养一匹传奇马，你需要拥有至少1所传奇驯兽场，4回合后获取，该项目会重新在商店里显示。	false
effect_bundles_localised_title_xyy_roguelike_craft_accessories	搜罗传奇见闻	false
effect_bundles_localised_description_xyy_roguelike_craft_accessories	(2回合)你可以消耗资源点数获得一件传奇物件或者传奇侍从，你需要拥有皇宫。	false
mod_info_xyy_roguelike_craft_accessories	你可以消耗资源点数获得一件传奇物件或者传奇侍从，你需要拥有至少1所皇宫，2回合后获取，该项目会重新在商店里显示。	false
effect_bundles_localised_title_xyy_roguelike_craft_weapons_1	锻造兵器	false
effect_bundles_localised_description_xyy_roguelike_craft_weapons_1	(3回合)你可以消耗资源点数锻造一把武器，你需要拥有冶兵所或制弓所。	false
mod_info_xyy_roguelike_craft_weapons_1	你可以消耗资源点数锻造一把武器，你需要拥有至少1所冶兵所或制弓所，3回合完成锻造，该项目会重新在商店里显示。	false
effect_bundles_localised_title_xyy_roguelike_craft_armors_1	铸造甲胄	false
effect_bundles_localised_description_xyy_roguelike_craft_armors_1	(2回合)你可以消耗资源点数制作一套护甲，你需要拥有铸甲所。	false
mod_info_xyy_roguelike_craft_armors_1	你可以消耗资源点数制作一套护甲，你需要拥有至少1所铸甲所，2回合完成制作，该项目会重新在商店里显示。	false
effect_bundles_localised_title_xyy_roguelike_craft_mounts_1	驯养马匹	false
effect_bundles_localised_description_xyy_roguelike_craft_mounts_1	(4回合)你可以消耗资源点数驯养一匹马，你需要拥有马场。	false
mod_info_xyy_roguelike_craft_mounts_1	你可以消耗资源点数驯养一匹马，你需要拥有至少1所马场，4回合后获取，该项目会重新在商店里显示。	false
effect_bundles_localised_title_xyy_roguelike_craft_accessories_1	搜罗见闻	false
effect_bundles_localised_description_xyy_roguelike_craft_accessories_1	(2回合)你可以消耗资源点数获得一件传奇物件或者传奇侍从，你需要拥有郡府。	false
mod_info_xyy_roguelike_craft_accessories_1	你可以消耗资源点数获得一件传奇物品或者传件侍从，你需要拥有至少1所郡府，2回合后获取，该项目会重新在商店里显示。	false
mod_xyy_roguelike_icon_no_building	你缺少对应的建筑。	false
mod_xyy_roguelike_icon_stopped	已终止，你缺少对应的建筑。	false
mod_xyy_store_main_message_craft	你获得了[[col:%1]][[b]]%2[[/b]][[/col]]	false
missions_localised_title_xyy_roguelike_kill_hlyjci_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjci_dark	恶堕者・甘雨是甘雨的邪恶克隆人，其恐怖的四连发霜华矢可以在超远距离下对我方阵地进行毁灭打击，并造成冻结减速效果。恶堕者・甘雨善于隐藏在树林、草丛、丘陵之中，总是能出现在意想不到的位置对我方阵地进行偷袭。	false
campaign_payload_ui_details_description_kill_hlyjci_dark	亡故角色：恶堕者・甘雨	false
missions_localised_title_xyy_roguelike_kill_hlyjcj_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjcj_dark	恶堕者・卡芙卡是卡芙卡的邪恶克隆人，如果说卡芙卡是很强力的清兵角色，那么恶堕者则有过之而无不及。恶堕者・卡芙卡拥有超高的技能转速，以及高额的持续穿盾伤害，更能让我方武将进入狂暴状态，导致被动技能失效。没有人能站着从她的大招范围里走出来。	false
campaign_payload_ui_details_description_kill_hlyjcj_dark	亡故角色：恶堕者・卡芙卡	false
missions_localised_title_xyy_roguelike_kill_hlyjck_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjck_dark	恶堕者・镜流是镜流的邪恶克隆人，本身堕入魔阴对镜流而言已经是坏消息，而恶堕者则更是火上浇油，雪上加霜。恶堕者・镜流拥有恐怖的全场范围技能，并且在脱战状态下会持续回血。但别以为让她陷入近战就可以解决问题，近战状态下，她的魔阴身会传导至我方，导致我方将士持续损失生命值和士气。	false
campaign_payload_ui_details_description_kill_hlyjck_dark	亡故角色：恶堕者・镜流	false
missions_localised_title_xyy_roguelike_kill_hlyjcm_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjcm_dark	恶堕者・雷电将军是雷电将军的邪恶克隆人，雷电将军的无想的一刀已经足够令人头疼，而恶堕者则拥有无想的十刀。恶堕者・雷电将军是迄今为止最恐怖的克隆人之一，其无想的十刀甚至可在瞬间全歼我方的兵力，一定要避免和她正面交锋！	false
campaign_payload_ui_details_description_kill_hlyjcm_dark	亡故角色：恶堕者・雷电将军	false
missions_localised_title_xyy_roguelike_kill_hlyjcn_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjcn_dark	恶堕者・刻晴是刻晴的邪恶克隆人，拥有不错的近战能力，其超高的技能转速很容易对我方造成巨大的伤亡。恶堕者・刻晴同时有着十分出色的防御能力，其免疫大部分的攻击手段。也许只能利用穿盾、流血等机制对其造成有效的杀伤了。	false
campaign_payload_ui_details_description_kill_hlyjcn_dark	亡故角色：恶堕者・刻晴	false
missions_localised_title_xyy_roguelike_kill_hlyjcy_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjcy_dark	恶堕者・夜兰是夜兰的邪恶克隆人，拥有很强的远程打击能力。务必要小心她的强化「破局矢」，其会在命中区域造成范围爆炸，对我方将士造成大量的伤害。与之近距离交战也许是唯一可行的选择。	false
campaign_payload_ui_details_description_kill_hlyjcy_dark	亡故角色：恶堕者・夜兰	false
missions_localised_title_xyy_roguelike_kill_hlyjda_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjda_dark	恶堕者・优菈是优菈的邪恶克隆人，拥有超高的技能转速，在拥有超高技能伤害的前提下还会对周围的士兵造成减速和士气打击。应该尽量避免与之近战，她的技能会造成非常高的伤害，同时自身免疫大部分物理攻击。	false
campaign_payload_ui_details_description_kill_hlyjda_dark	亡故角色：恶堕者・优菈	false
missions_localised_title_xyy_roguelike_kill_hlyjdi_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjdi_dark	恶堕者・吟霖是吟霖的邪恶克隆人，在近战时会锁定我方武将技能，并且造成我方部队减速和持续损失生命值（触电）。应该尽量避免与之近战，她的技能会造成我方士兵的大量伤亡。	false
campaign_payload_ui_details_description_kill_hlyjdi_dark	亡故角色：恶堕者・吟霖	false
missions_localised_title_xyy_roguelike_kill_hlyjdf_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjdf_dark	恶堕者・九条裟罗是九条裟罗的邪恶克隆人，迄今为止最难应付的敌人之一。其四联装「鸦羽天狗霆雷召咒」可以在短时间内对我方士兵造成巨额伤亡，近战状态也拥有大范围的清兵技能。	false
campaign_payload_ui_details_description_kill_hlyjdf_dark	亡故角色：恶堕者・九条裟罗	false
effect_bundles_localised_title_dark_character_easy	[[img:pooled_resource_credibility]][[/img]]+500	false
effect_bundles_localised_title_dark_character_normal	[[img:pooled_resource_credibility]][[/img]]+700	false
effect_bundles_localised_title_dark_character_hard	[[img:pooled_resource_credibility]][[/img]]+1000	false
mission_text_xyy_roguelike_kill_hlyjci_dark	（可选）在战斗中杀死恶堕者・甘雨	false
mission_text_xyy_roguelike_kill_hlyjcj_dark	（可选）在战斗中杀死恶堕者・卡芙卡	false
mission_text_xyy_roguelike_kill_hlyjck_dark	（可选）在战斗中杀死恶堕者・镜流	false
mission_text_xyy_roguelike_kill_hlyjcm_dark	（可选）在战斗中杀死恶堕者・雷电将军	false
mission_text_xyy_roguelike_kill_hlyjcn_dark	（可选）在战斗中杀死恶堕者・刻晴	false
mission_text_xyy_roguelike_kill_hlyjcy_dark	（可选）在战斗中杀死恶堕者・夜兰	false
mission_text_xyy_roguelike_kill_hlyjda_dark	（可选）在战斗中杀死恶堕者・优菈	false
mission_text_xyy_roguelike_kill_hlyjdi_dark	（可选）在战斗中杀死恶堕者・吟霖	false
mission_text_xyy_roguelike_kill_hlyjdf_dark	（可选）在战斗中杀死恶堕者・九条裟罗	false
map_pins_localised_title_hlyjci_dark	恶堕者	false
map_pins_localised_description_hlyjci_dark	任务目标	false
map_pins_localised_title_hlyjcj_dark	恶堕者	false
map_pins_localised_description_hlyjcj_dark	任务目标	false
map_pins_localised_title_hlyjck_dark	恶堕者	false
map_pins_localised_description_hlyjck_dark	任务目标	false
map_pins_localised_title_hlyjcm_dark	恶堕者	false
map_pins_localised_description_hlyjcm_dark	任务目标	false
map_pins_localised_title_hlyjcn_dark	恶堕者	false
map_pins_localised_description_hlyjcn_dark	任务目标	false
map_pins_localised_title_hlyjcy_dark	恶堕者	false
map_pins_localised_description_hlyjcy_dark	任务目标	false
map_pins_localised_title_hlyjda_dark	恶堕者	false
map_pins_localised_description_hlyjda_dark	任务目标	false
map_pins_localised_title_hlyjdi_dark	恶堕者	false
map_pins_localised_description_hlyjdi_dark	任务目标	false
map_pins_localised_title_hlyjdf_dark	恶堕者	false
map_pins_localised_description_hlyjdf_dark	任务目标	false
missions_localised_title_xyy_roguelike_kill_hlyjdt_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjdt_dark	恶堕者・申鹤是申鹤的邪恶克隆人，恶堕者・申鹤会召唤其恶堕「箓灵」加入战斗，「箓灵」会对我方造成高额伤害，并且使我方队伍的护盾失效，还能造成减速。「箓灵」倒下后会爆炸，对我方造成二次伤害。	false
campaign_payload_ui_details_description_kill_hlyjdt_dark	亡故角色：恶堕者・申鹤	false
mission_text_xyy_roguelike_kill_hlyjdt_dark	（可选）在战斗中杀死恶堕者・申鹤	false
map_pins_localised_title_hlyjdt_dark	恶堕者	false
map_pins_localised_description_hlyjdt_dark	任务目标	false
effect_bundles_localised_title_xyy_roguelike_55	阴险狡诈	false
effect_bundles_localised_description_xyy_roguelike_55	所有武将和部曲都可以游击部署	false
mod_info_xyy_roguelike_55	所有武将和部曲启用「游击部署」	false
effect_bundles_localised_title_xyy_roguelike_56	强化武器	false
effect_bundles_localised_description_xyy_roguelike_56	部曲的近战杀伤些微增加	false
mod_info_xyy_roguelike_56	所有部队的破甲和非破甲伤害+10%	false
effect_bundles_localised_title_xyy_roguelike_57	制式武器	false
effect_bundles_localised_description_xyy_roguelike_57	部曲的近战杀伤中幅增加	false
mod_info_xyy_roguelike_57	所有部队的破甲和非破甲伤害+20%	false
effect_bundles_localised_title_xyy_roguelike_58	精锻武器	false
effect_bundles_localised_description_xyy_roguelike_58	部曲的近战杀伤大幅增加	false
mod_info_xyy_roguelike_58	所有部队的破甲和非破甲伤害+40%	false
effect_bundles_localised_title_xyy_roguelike_59	十日练兵	false
effect_bundles_localised_description_xyy_roguelike_59	部曲的近战和远程防御些微增加	false
mod_info_xyy_roguelike_59	所有部队的近战闪避和远程格挡+5%	false
effect_bundles_localised_title_xyy_roguelike_60	百日练兵	false
effect_bundles_localised_description_xyy_roguelike_60	部曲的近战和远程防御中幅增加	false
mod_info_xyy_roguelike_60	所有部队的近战闪避和远程格挡+10%	false
effect_bundles_localised_title_xyy_roguelike_61	千日练兵	false
effect_bundles_localised_description_xyy_roguelike_61	部曲的近战和远程防御大幅增加	false
mod_info_xyy_roguelike_61	所有部队的近战闪避和远程格挡+20%	false
effect_bundles_localised_title_xyy_roguelike_62	火烧连营	false
effect_bundles_localised_description_xyy_roguelike_62	所有部队解锁燃火箭矢和燃烧炮弹	false
mod_info_xyy_roguelike_62	所有部队解锁燃火箭矢和燃烧炮弹	false
effect_bundles_localised_title_xyy_roguelike_63	征召入伍	false
effect_bundles_localised_description_xyy_roguelike_63	派系范围内部队补员效率些微提升	false
mod_info_xyy_roguelike_63	派系范围内部队补员+5%，最大为50%	false
effect_bundles_localised_title_xyy_roguelike_64	扩充军备	false
effect_bundles_localised_description_xyy_roguelike_64	派系范围内部队补员效率中幅提升	false
mod_info_xyy_roguelike_64	派系范围内部队补员+10%，最大为50%	false
effect_bundles_localised_title_xyy_roguelike_65	兵源充足	false
effect_bundles_localised_description_xyy_roguelike_65	派系范围内部队补员效率大幅提升	false
mod_info_xyy_roguelike_65	派系范围内部队补员+20%，最大为50%	false
effect_bundles_localised_title_xyy_roguelike_66	差强人意	false
effect_bundles_localised_description_xyy_roguelike_66	派系范围内所有人物会满意度提升	false
mod_info_xyy_roguelike_66	当一名人物满意度高于50，则额外获得25点满意度；当一名人物满意度低于50，则额外获得50点满意度；当一名人物满意度低于25，则额外获得75点满意度	false
effect_bundles_localised_title_xyy_roguelike_sima_yi	鹰视狼顾	false
effect_bundles_localised_description_xyy_roguelike_sima_yi	司马懿加入阵营	false
mod_info_xyy_roguelike_sima_yi	司马懿加入阵营	false
effect_bundles_localised_title_xyy_roguelike_67	雕虫小技	false
effect_bundles_localised_description_xyy_roguelike_67	敌方部队伏击必定失败	false
mod_info_xyy_roguelike_67	派系范围内，所有部队避免遭遇伏击概率+100%	false
missions_localised_title_xyy_roguelike_kill_hlyjdy_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjdy_dark	恶堕者・珂莱塔是珂莱塔的邪恶克隆人，恶堕者・珂莱塔的远程攻击极强，命中率极高，如果不能有效靠近，那么将对战局极为不利。	false
campaign_payload_ui_details_description_kill_hlyjdy_dark	亡故角色：恶堕者・珂莱塔	false
mission_text_xyy_roguelike_kill_hlyjdy_dark	（可选）在战斗中杀死恶堕者・珂莱塔	false
map_pins_localised_title_hlyjdy_dark	恶堕者	false
map_pins_localised_description_hlyjdy_dark	任务目标	false
mod_store_disble_reason_the_seven_kings_dead	[[col:effect_icon_supplement_negative]][[b]]此项目不可用[[/b]][[/col]]\\n七王已陨落\\n\\n	false
mod_store_disble_reason_already_have_character	[[col:effect_icon_supplement_negative]][[b]]此项目不可用[[/b]][[/col]]\\n你的派系已拥有此人物\\n\\n	false
mod_store_disble_reason_character_dead	[[col:effect_icon_supplement_negative]][[b]]此项目不可用[[/b]][[/col]]\\n此人物已亡故\\n\\n	false
effect_bundles_localised_title_xyy_roguelike_enemy_earth	「天命之势」	false
effect_bundles_localised_description_xyy_roguelike_enemy_earth	敌方拥有不溃和远程抗性，但抵抗冲锋能力大幅削弱。	false
mod_info_xyy_roguelike_enemy_earth	非玩家派系腐败减少，公共秩序增加；战场上表现为不溃和远程抗性，但抵抗冲锋能力大幅削弱。\\n\\n• 对远程单位和依赖远程攻击和技能的武将会很不友好\\n\\n• 可利用骑兵和增强冲击骑兵的武将快速击破敌军	false
effect_bundles_localised_title_xyy_roguelike_enemy_wood	「勇武之势」	false
effect_bundles_localised_description_xyy_roguelike_enemy_wood	敌方拥有更高的武将格斗能力，但士兵能力大幅削弱。	false
mod_info_xyy_roguelike_enemy_wood	非玩家派系军队补给增加，支援范围增加；战场上表现为更高的武将格斗能力，但士兵能力大幅削弱。\\n\\n• 敌方武将会增强自身与周围士兵的作战能力\\n\\n• 没有武将保护下的士兵会很容易被击溃\\n\\n• 利用对单能力强的武将斩杀敌对武将可快速击破敌军	false
effect_bundles_localised_title_xyy_roguelike_enemy_metal	「固守之势」	false
effect_bundles_localised_description_xyy_roguelike_enemy_metal	敌方拥有更高的防御水平，但进攻能力大幅削弱。	false
mod_info_xyy_roguelike_enemy_metal	非玩家派系军队补员增加，防守时不溃；战场上表现为更高的防御水平，但进攻能力大幅削弱。\\n\\n• 敌方士兵惧怕武将\\n\\n• 对依赖造成物理伤害的士兵和武将会很不友好\\n\\n• 可利用火焰、淬毒、流血等伤害快速击破敌军	false
effect_bundles_localised_title_xyy_roguelike_enemy_fire	「破阵之势」	false
effect_bundles_localised_description_xyy_roguelike_enemy_fire	敌方拥有更高的移速，破甲和冲锋加成，但防御能力大幅削弱。	false
mod_info_xyy_roguelike_enemy_fire	非玩家派系移动范围增加，进攻时不溃；战场上表现为更高的移速，破甲和冲锋加成，但防御能力大幅削弱。\\n\\n• 对近战、护盾、防护类型的武将会很不友好\\n\\n• 敌军会非常惧怕远程杀伤，可利用远程单位快速击破敌军	false
effect_bundles_localised_title_xyy_roguelike_enemy_water	「巧变之势」	false
effect_bundles_localised_description_xyy_roguelike_enemy_water	敌方掌握匿踪和各类技能，技能冷却时间减少，但作战能力大幅削弱。	false
mod_info_xyy_roguelike_enemy_water	非玩家派系武将解锁多种技能，更高的伏击成功率；战场上表现为技能冷却时间减少，但作战能力大幅削弱。\\n\\n• 敌方武将会掌握大量技能\\n\\n• 敌方武将和部队作战能力较弱，可利用锁技能类型的武将击破敌军	false
mod_xyy_character_roguelike_select_enemy_effect	[[col:flavour]]选择逐鹿之势[[/col]]	false
missions_localised_title_xyy_roguelike_kill_hlyjeb_dark	「逐鹿天下」击败恶堕者	false
missions_localised_description_xyy_roguelike_kill_hlyjeb_dark	恶堕者・坎特蕾拉是坎特蕾拉的邪恶克隆人，恶堕者・坎特蕾拥有极高的清兵效率，并限制我方武将的发挥。	false
campaign_payload_ui_details_description_kill_hlyjeb_dark	亡故角色：恶堕者・坎特蕾拉	false
mission_text_xyy_roguelike_kill_hlyjeb_dark	（可选）在战斗中杀死恶堕者・坎特蕾拉	false
mod_title_xyy_roguelike_enemy_earth	「天命」	false
mod_title_xyy_roguelike_enemy_wood	「勇武」	false
mod_title_xyy_roguelike_enemy_metal	「固守」	false
mod_title_xyy_roguelike_enemy_fire	「破阵」	false
mod_title_xyy_roguelike_enemy_water	「巧变」	false
